avatarThumbnail,cid,createTime,createTimeISO,diggCount,input,likedByAuthor,pinnedByAuthor,repliesToId,replyCommentTotal,submittedVideoUrl,text,uid,uniqueId,videoWebUrl
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/925035b2cf15e65adb96b3be7a7b969e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=50d999cf&x-expires=1746172800&x-signature=ljXN7zwde5JaspG3hwae5PsXTHA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.47343E+18,1740044209,2025-02-20T09:36:49.000Z,5,https://vt.tiktok.com/ZSh8FQbqo/,FALSE,FALSE,,0,https://vt.tiktok.com/ZSh8FQbqo/,Ngapain minta maaf. Itu lagunya NYATA KO.,7.00591E+18,ibhaskiswotomo,https://www.tiktok.com/@hai_online/video/7473394493971074311
https://p16-common-sign-va.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8a29684a&x-expires=1746172800&x-signature=7DZto9hg0aqFDqq0kULxMSzQbEQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.47346E+18,1740051540,2025-02-20T11:39:00.000Z,1,https://vt.tiktok.com/ZSh8FQbqo/,FALSE,,7.47346E+18,,https://vt.tiktok.com/ZSh8FQbqo/,Halahh,7.40929E+18,jasasuruhmagetanmadiun,https://www.tiktok.com/@hai_online/video/7473394493971074311
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/eddfc449253a48754bd99bf7d5f92e07~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=202d03ee&x-expires=1746172800&x-signature=%2F0m9s3Vy%2B09f9RJoqz3PpgLmtnA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.47347E+18,1740053577,2025-02-20T12:12:57.000Z,0,https://vt.tiktok.com/ZSh8FQbqo/,FALSE,,7.47346E+18,,https://vt.tiktok.com/ZSh8FQbqo/,1312 FOREVER🔥,6.88161E+18,hernandoislamiputra,https://www.tiktok.com/@hai_online/video/7473394493971074311
https://p19-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/ecdd0163c9dc0ccfe543f7573dd2b110~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cd50734c&x-expires=1746172800&x-signature=xIzzfZFBKUOL0e5%2FmDbeHQhwxMc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.47388E+18,1740148651,2025-02-21T14:37:31.000Z,0,https://vt.tiktok.com/ZSh8FQbqo/,FALSE,,7.47346E+18,,https://vt.tiktok.com/ZSh8FQbqo/,ngomong enak🤣dia ga tau itu orang udh di tekan🤣🤣🤣,6.94707E+18,dariikontakanda29,https://www.tiktok.com/@hai_online/video/7473394493971074311
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/e1569f130ed4db02988345fc398bfdff~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3f3c0027&x-expires=1746172800&x-signature=kf6kMVWg%2BucqAOBwN%2F4n7zjwCsQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.4739E+18,1740152355,2025-02-21T15:39:15.000Z,0,https://vt.tiktok.com/ZSh8FQbqo/,FALSE,,7.47346E+18,,https://vt.tiktok.com/ZSh8FQbqo/,"salah juga siih
naik panggungnya dia ga bayar polisi
🤣🤣🤣",7.43948E+18,dedentri95,https://www.tiktok.com/@hai_online/video/7473394493971074311
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7336027813440389122~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7f53f6f1&x-expires=1746172800&x-signature=1%2FPSS9iteQeSKnh37r9itSayCps%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.47392E+18,1740157464,2025-02-21T17:04:24.000Z,1,https://vt.tiktok.com/ZSh8FQbqo/,FALSE,,7.47346E+18,,https://vt.tiktok.com/ZSh8FQbqo/,La mungkin itu masalahnya👍👍👍,6.73951E+18,robithryanf,https://www.tiktok.com/@hai_online/video/7473394493971074311
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/af601755dbbbc27e4a363fa54be88e16~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=09a1dc10&x-expires=1746172800&x-signature=T%2FwV6BMuIdUYJIelW8EIIuzTJhs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.47347E+18,1740052323,2025-02-20T11:52:03.000Z,3,https://vt.tiktok.com/ZSh8FQbqo/,FALSE,,7.47346E+18,,https://vt.tiktok.com/ZSh8FQbqo/,begitulah 👮 dinegara ini seperti bocah kalau dibilangin padahal bener malah marah 😂,6.65415E+18,icaluo,https://www.tiktok.com/@hai_online/video/7473394493971074311
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7336027813440389122~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7f53f6f1&x-expires=1746172800&x-signature=1%2FPSS9iteQeSKnh37r9itSayCps%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.47387E+18,1740145973,2025-02-21T13:52:53.000Z,0,https://vt.tiktok.com/ZSh8FQbqo/,FALSE,,7.47346E+18,,https://vt.tiktok.com/ZSh8FQbqo/,Ubur2 ikan lele.....menyala lee👍👍👍👍,6.73951E+18,robithryanf,https://www.tiktok.com/@hai_online/video/7473394493971074311
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/8ec7a3d72c7953c0d2c045f94ec33f37~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=35251a73&x-expires=1746172800&x-signature=mq4M%2BnU4DJ3It%2BKt63LGM5tS314%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.47351E+18,1740062826,2025-02-20T14:47:06.000Z,1,https://vt.tiktok.com/ZSh8FQbqo/,FALSE,,7.4735E+18,,https://vt.tiktok.com/ZSh8FQbqo/,"justru dengan mereka klasifikasi, FAKTA nya jadi semakin FAKTA🤣🤣",7.20844E+18,truemaxx_,https://www.tiktok.com/@hai_online/video/7473394493971074311
https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/4904801465e4aa185016c3e526460386~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e3892796&x-expires=1746172800&x-signature=sL3EWMahPZKqyiUIruwOj6z%2BRk8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.48597E+18,1742964224,2025-03-26T04:43:44.000Z,0,https://vt.tiktok.com/ZSh8FQbqo/,FALSE,,7.4735E+18,,https://vt.tiktok.com/ZSh8FQbqo/,iya realiti yang nyanyi juga tak sejaguh lagu nya🙃🙃🙃,6.95863E+18,un1versa7meta7,https://www.tiktok.com/@hai_online/video/7473394493971074311
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/6f16b1f911999efb77f731fdfc5196a9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=da6710a5&x-expires=1746172800&x-signature=pr%2FVJ8mvjNtsIkWuFqiuQnJxQ1Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.4735E+18,1740059844,2025-02-20T13:57:24.000Z,0,https://vt.tiktok.com/ZSh8FQbqo/,FALSE,,7.4735E+18,,https://vt.tiktok.com/ZSh8FQbqo/,Mereka Di Intimidasi,6.96322E+18,greenapple486,https://www.tiktok.com/@hai_online/video/7473394493971074311
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/d8c9862b9f40dd7cb7a1a2e8b3945ef0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8acb92b6&x-expires=1746172800&x-signature=V0k2zVRCgbNGu0%2FeuUbRSwR94bo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.47346E+18,1740051278,2025-02-20T11:34:38.000Z,0,https://vt.tiktok.com/ZSh8FQbqo/,FALSE,,7.4734E+18,,https://vt.tiktok.com/ZSh8FQbqo/,ada yt ka bida cek,7.26087E+18,alishaaa856,https://www.tiktok.com/@hai_online/video/7473394493971074311
https://p19-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/28c193d25ba7f186e798c07c73e720c2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8fb4dd36&x-expires=1746172800&x-signature=Ot7rho6tx65YZYRVScXrHMSgzGI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.47349E+18,1740057935,2025-02-20T13:25:35.000Z,3,https://vt.tiktok.com/ZSh8FQbqo/,FALSE,,7.4734E+18,,https://vt.tiktok.com/ZSh8FQbqo/,"Pdhl klo udh masuk lapas itu udh ranahnya sipir lg gak sih, bukan polisi lg😅",7.1132E+18,jikzzabi,https://www.tiktok.com/@hai_online/video/7473394493971074311
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7e3aba6eef058c7813baed80bdb4a589~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6d2e2fd2&x-expires=1746172800&x-signature=4bJX5X5eS4zYm338gkCl%2BRueBFk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.47353E+18,1740067003,2025-02-20T15:56:43.000Z,0,https://vt.tiktok.com/ZSh8FQbqo/,FALSE,,7.4734E+18,,https://vt.tiktok.com/ZSh8FQbqo/,sejak kapan polisi mengurusi penjara?,6.80093E+18,isanputraaa,https://www.tiktok.com/@hai_online/video/7473394493971074311
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/52bd4795b8667000626d9c6f97df2b22~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3f0dc7b3&x-expires=1746172800&x-signature=zJHx4Jrb6mHSY0dqyalYH0AXdAs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.47426E+18,1740235848,2025-02-22T14:50:48.000Z,0,https://vt.tiktok.com/ZSh8FQbqo/,FALSE,,7.4734E+18,,https://vt.tiktok.com/ZSh8FQbqo/,"polsuspas, polisi khusus lapas ,",7.08146E+18,alfandi1999,https://www.tiktok.com/@hai_online/video/7473394493971074311
https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/0610ef032c6923f3d70d7a6f88d6be57~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=eaa68fe5&x-expires=1746172800&x-signature=A5Yf9mFAuAuVNPwqYDjAQqB%2BvoY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.47455E+18,1740304132,2025-02-23T09:48:52.000Z,0,https://vt.tiktok.com/ZSh8FQbqo/,FALSE,,7.4734E+18,,https://vt.tiktok.com/ZSh8FQbqo/,ada kk penjara dkntor polisi klau gk slah msh tahanan polisi yg blm kena sidang stelh sidang baru dbawa k lapas,6.8269E+18,lutfiaga,https://www.tiktok.com/@hai_online/video/7473394493971074311
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/627f08d2f03df8b6d40ee81f6fe8a08f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3e0ede31&x-expires=1746172800&x-signature=t5DRWNGJctvaO66x8eYdLHLJRsY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.47471E+18,1740341382,2025-02-23T20:09:42.000Z,1,https://vt.tiktok.com/ZSh8FQbqo/,FALSE,,7.4734E+18,,https://vt.tiktok.com/ZSh8FQbqo/,"aduh,aduh ku nggak punya uang untuk bayar polisi🤣",76165163988,babyelzayn4,https://www.tiktok.com/@hai_online/video/7473394493971074311
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/16e007443bd64dca21e44f97e9ff9c39~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f0afc691&x-expires=1746172800&x-signature=yFgDys296yh2CID%2FpKIFgyjb73M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.4748E+18,1740362340,2025-02-24T01:59:00.000Z,0,https://vt.tiktok.com/ZSh8FQbqo/,FALSE,,7.4734E+18,,https://vt.tiktok.com/ZSh8FQbqo/,lah jgn melakukan kesalahan lol klo gamau bayar,6.5423E+18,wahyudigaming029,https://www.tiktok.com/@hai_online/video/7473394493971074311
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/29cbcfea93778d3ef55dec43940cab0a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=74dce655&x-expires=1746172800&x-signature=iwO0CnA4dMmJXqJKf4ZX9efTJLo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.4763E+18,1740710799,2025-02-28T02:46:39.000Z,0,https://vt.tiktok.com/ZSh8FQbqo/,FALSE,,7.4734E+18,,https://vt.tiktok.com/ZSh8FQbqo/,"terus apa kabar gembong narkoba bayar polisi
mau jd polisi bayar polisi ?",7.46662E+18,gabut.aja0019,https://www.tiktok.com/@hai_online/video/7473394493971074311
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/b449515bf490847a24700ee7a39f73ad~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bd952bfb&x-expires=1746172800&x-signature=s9XS9x%2BhJrAXDww91I0l2jxnO88%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.47343E+18,1740043534,2025-02-20T09:25:34.000Z,3,https://vt.tiktok.com/ZSh8FQbqo/,FALSE,,7.4734E+18,,https://vt.tiktok.com/ZSh8FQbqo/,mau jadi polis bayar polisi,6.95655E+18,lezzglo,https://www.tiktok.com/@hai_online/video/7473394493971074311
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/0e2ef9fea056724b91ada3c71e5df2ea~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e305180f&x-expires=1746172800&x-signature=J3SXAYyeBjoje0g%2Fb3PnDeo2Aas%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.47343E+18,1740043743,2025-02-20T09:29:03.000Z,2,https://vt.tiktok.com/ZSh8FQbqo/,FALSE,,7.4734E+18,,https://vt.tiktok.com/ZSh8FQbqo/,mau bikin SIM bayar polisi,6.88751E+18,getraw90s,https://www.tiktok.com/@hai_online/video/7473394493971074311
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/24ffe0f009985ecb2a07ba7d3f20f4cc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1bd6d5df&x-expires=1746172800&x-signature=LAJrEKIUz1wkIYRgDGROcYqdv1E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.47497E+18,1740403096,2025-02-24T13:18:16.000Z,0,https://vt.tiktok.com/ZSh8FQbqo/,FALSE,,7.4734E+18,,https://vt.tiktok.com/ZSh8FQbqo/,"telat,dah dihapus.😅",7.40017E+18,lana36995,https://www.tiktok.com/@hai_online/video/7473394493971074311
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/57129e2f260333892a5e99191dd34876~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0fd0ce3d&x-expires=1746172800&x-signature=%2F0aDHgLSYG9uafku6BO1FbTTje4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.47345E+18,1740047368,2025-02-20T10:29:28.000Z,1,https://vt.tiktok.com/ZSh8FQbqo/,FALSE,,7.4734E+18,,https://vt.tiktok.com/ZSh8FQbqo/,longor,6.85735E+18,jefryalifjefry,https://www.tiktok.com/@hai_online/video/7473394493971074311
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/76c30ea6cf5168b6c51aa9ac77b31e6a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a48bb4e2&x-expires=1746172800&x-signature=TirXZzRcWBcRlI5urDxB%2FUJak3k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.47348E+18,1740055948,2025-02-20T12:52:28.000Z,0,https://vt.tiktok.com/ZSh8FQbqo/,FALSE,,7.4734E+18,,https://vt.tiktok.com/ZSh8FQbqo/,kena tilang bayar polisi,6.89221E+18,ajipras56,https://www.tiktok.com/@hai_online/video/7473394493971074311
https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/87947dd392a9535e9197988eb927dd2c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9ef5d2a0&x-expires=1746172800&x-signature=K86G5fIogY7W2QjOFlccli0fXpg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.47344E+18,1740045043,2025-02-20T09:50:43.000Z,0,https://vt.tiktok.com/ZSh8FQbqo/,FALSE,,7.4734E+18,,https://vt.tiktok.com/ZSh8FQbqo/,"mau bikin gigs, bayar polisi",7.20826E+18,stupidcelebrating,https://www.tiktok.com/@hai_online/video/7473394493971074311
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/c8dd634348633e1427c688707d6cba8b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=23048a76&x-expires=1746172800&x-signature=IzrrO4b5Oj0VbjVmGfu7ES%2BWUYE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.47348E+18,1740054176,2025-02-20T12:22:56.000Z,1,https://vt.tiktok.com/ZSh8FQbqo/,FALSE,,7.47347E+18,,https://vt.tiktok.com/ZSh8FQbqo/,WKWKWK berani bet bang,7.24194E+18,kmlaa.mel,https://www.tiktok.com/@hai_online/video/7473394493971074311
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/62c79786623489e51d53190e148a809b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=044266f1&x-expires=1746172800&x-signature=YIB81d%2Br7tOIbRuDUkKqEzgh2YE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.47425E+18,1740233311,2025-02-22T14:08:31.000Z,2,https://vt.tiktok.com/ZSh8FQbqo/,FALSE,,7.47347E+18,,https://vt.tiktok.com/ZSh8FQbqo/,ngapain tkut kak? ini negri musyawarah smua manusia bebas dan punya hak berpendapat mau itu lewat lagu ataupun ketikan,1.80772E+17,pich1i,https://www.tiktok.com/@hai_online/video/7473394493971074311
https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/8c9b785f802dc0286953fb464f457f17~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a69c9c1a&x-expires=1746172800&x-signature=4EabwifIOnk%2FPF7haCyNJuhTOZk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.47426E+18,1740235915,2025-02-22T14:51:55.000Z,0,https://vt.tiktok.com/ZSh8FQbqo/,FALSE,,7.47347E+18,,https://vt.tiktok.com/ZSh8FQbqo/,selamat datang di ORBA 2025,6.81167E+18,paman.doblang.youtube,https://www.tiktok.com/@hai_online/video/7473394493971074311
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/eff42ff52c99d18bf2f4c572e69f4783~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=08042ec6&x-expires=1746172800&x-signature=sdwRQCH2jaz24cQWn45fICoeJug%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.47372E+18,1740110984,2025-02-21T04:09:44.000Z,1,https://vt.tiktok.com/ZSh8FQbqo/,FALSE,,7.47347E+18,,https://vt.tiktok.com/ZSh8FQbqo/,Kalo gagitu dipenjara dan bayar polisi,6.8837E+18,shenlonghyui,https://www.tiktok.com/@hai_online/video/7473394493971074311
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/35614ab6f60d9bed6f8e2202f527b65a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=edf9ac90&x-expires=1746172800&x-signature=rTDDPSy9Sl3zeZIZsy4d%2FBCqCIo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.47352E+18,1740065459,2025-02-20T15:30:59.000Z,1,https://vt.tiktok.com/ZSh8FQbqo/,FALSE,,7.47347E+18,,https://vt.tiktok.com/ZSh8FQbqo/,polisinya ga enak semua rakyat jadi tau,7.38184E+18,gunawan.gugun410,https://www.tiktok.com/@hai_online/video/7473394493971074311
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/77c5ab61b8b463f7c4500d1edb5dfce7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a6f39238&x-expires=1746172800&x-signature=AVm7VtuuGKgexerbsnskDcf9wXk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.47348E+18,1740054368,2025-02-20T12:26:08.000Z,1,https://vt.tiktok.com/ZSh8FQbqo/,FALSE,,7.47347E+18,,https://vt.tiktok.com/ZSh8FQbqo/,mereka sejatinya di intimidasi om bukan kemauan sndiri klarifikasi meminta maaf..,6.91063E+18,ham.ham182,https://www.tiktok.com/@hai_online/video/7473394493971074311
https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-aiso/0c196cf055ddccd7fea3f8648385b4d1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=86e0ffb1&x-expires=1746172800&x-signature=zuSHOytxGg%2FkArWO1YeJMXgkTNA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.47348E+18,1740054878,2025-02-20T12:34:38.000Z,4,https://vt.tiktok.com/ZSh8FQbqo/,FALSE,,7.47347E+18,,https://vt.tiktok.com/ZSh8FQbqo/,Bukan klarifikasi tapi di intimidasi!,6.99968E+18,boleahah,https://www.tiktok.com/@hai_online/video/7473394493971074311
https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/de9e902a6eeaee98b1036828017c5c4d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b5b25d6c&x-expires=1746172800&x-signature=CHh16s8jTT9zNdrqc3lzRRTHSfQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.47419E+18,1740220902,2025-02-22T10:41:42.000Z,0,https://vt.tiktok.com/ZSh8FQbqo/,FALSE,,7.47347E+18,,https://vt.tiktok.com/ZSh8FQbqo/,hak dasar manusia telah hilang di negri ini🤐,6.98068E+18,wbmix,https://www.tiktok.com/@hai_online/video/7473394493971074311
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/62c79786623489e51d53190e148a809b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=044266f1&x-expires=1746172800&x-signature=YIB81d%2Br7tOIbRuDUkKqEzgh2YE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.47424E+18,1740233259,2025-02-22T14:07:39.000Z,0,https://vt.tiktok.com/ZSh8FQbqo/,FALSE,,7.47347E+18,,https://vt.tiktok.com/ZSh8FQbqo/,"haha ril katanya negri musyawarah tapi berpendapat dgn lagu yg gak merugikan siapa"" dan banyak org yg setuju malah dianggap menjatuhkan",1.80772E+17,pich1i,https://www.tiktok.com/@hai_online/video/7473394493971074311
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/d70bca252bf6c8db20c62ba5ed9f562b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bd1aed79&x-expires=1746172800&x-signature=ESjUiPx6auWR9pizorcTmkYdifE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.47341E+18,1740038667,2025-02-20T08:04:27.000Z,15,https://vt.tiktok.com/ZSh8FQbqo/,FALSE,FALSE,,0,https://vt.tiktok.com/ZSh8FQbqo/,tugas jibril memberi wahyu tugas sukatani memberi fakta!,6.84522E+18,altergito,https://www.tiktok.com/@hai_online/video/7473394493971074311
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/4a4759ddf6c30ea7e7f749d3705d2320~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=36766965&x-expires=1746172800&x-signature=sJGespWWyo5Jtl2MeKEuHckpi6s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.47345E+18,1740047403,2025-02-20T10:30:03.000Z,9,https://vt.tiktok.com/ZSh8FQbqo/,FALSE,FALSE,,0,https://vt.tiktok.com/ZSh8FQbqo/,Kebebasan berpendapat telah dikekang,7.16063E+18,konakjebol,https://www.tiktok.com/@hai_online/video/7473394493971074311
https://p19-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/7342049116320432161~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d7f66cad&x-expires=1746172800&x-signature=nUZB0Mu6xCciSSZRuGOmw8zzo40%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.4734E+18,1740037606,2025-02-20T07:46:46.000Z,551,https://vt.tiktok.com/ZSh8FQbqo/,FALSE,FALSE,,36,https://vt.tiktok.com/ZSh8FQbqo/,gak perlu klarifikasi bang. dulu Iwan fals gak ada tuh minta maaf ataupun klarifikasi.,7.0199E+18,piikangshuangg,https://www.tiktok.com/@hai_online/video/7473394493971074311
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7329230848421527572~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=10d56859&x-expires=1746172800&x-signature=3NxEJE%2B66LF8cGxmqyy%2FCzshgyQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.4734E+18,1740036946,2025-02-20T07:35:46.000Z,6,https://vt.tiktok.com/ZSh8FQbqo/,FALSE,FALSE,,0,https://vt.tiktok.com/ZSh8FQbqo/,polisi takut sama lirik lagu🤣🤣🤣,6.91911E+18,fuckreligion13,https://www.tiktok.com/@hai_online/video/7473394493971074311
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/f6acec42786a36eab49e39649f902852~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2514bf88&x-expires=1746172800&x-signature=hn8T6X%2FdN6nuTrUrKY5wQ4LmPIo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.47351E+18,1740061168,2025-02-20T14:19:28.000Z,6,https://vt.tiktok.com/ZSh8FQbqo/,FALSE,FALSE,,0,https://vt.tiktok.com/ZSh8FQbqo/,"ada pistol kah di belakang kameranya,? keliatannya kek ketakutan😊",7.06888E+18,hi.day.at,https://www.tiktok.com/@hai_online/video/7473394493971074311
